County,year,month,Active.Ingredient.new,total,ym
YUMA,1992,9,ESFENVALERATE,118.809275,9/1/1992
YUMA,1992,9,LAMBDA-CYHALOTHRIN,0.279695,9/1/1992
YUMA,1992,9,MALATHION,11.64059,9/1/1992
YUMA,1992,9,METHAMIDOPHOS,41.387385,9/1/1992
YUMA,1992,9,METHOMYL,513.9090475,9/1/1992
YUMA,1992,9,METHYL PARATHION,5.340205,9/1/1992
YUMA,1992,9,MEVINPHOS,4.327635,9/1/1992
YUMA,1992,9,OXYDEMETON-METHYL,1.56,9/1/1992
YUMA,1992,9,PERMETHRIN,219.216435,9/1/1992
YUMA,1992,9,PROFENOFOS,6.30851,9/1/1992
YUMA,1992,9,PYRETHRINS,0.92443,9/1/1992
YUMA,1992,9,THIODICARB,39.745875,9/1/1992
YUMA,1992,9,TRIBUFOS,187.21222,9/1/1992
YUMA,1992,9,ZETA-CYPERMETHRIN,0.928395,9/1/1992
YUMA,1992,10,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,7.39791,10/1/1992
YUMA,1992,10,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",7.39791,10/1/1992
YUMA,1992,10,ACEPHATE,113.8036875,10/1/1992
YUMA,1992,10,BENSULIDE,111.104565,10/1/1992
YUMA,1992,10,BIFENTHRIN,29.837275,10/1/1992
YUMA,1992,10,CARBARYL,25,10/1/1992
YUMA,1992,10,CARBOFURAN,4.16,10/1/1992
YUMA,1992,10,CHLORPYRIFOS,395.19475,10/1/1992
YUMA,1992,10,CYPERMETHRIN,206.54685,10/1/1992
YUMA,1992,10,DIAZINON,206.1798575,10/1/1992
YUMA,1992,10,DIMETHOATE,255.800025,10/1/1992
YUMA,1992,10,ESFENVALERATE,145.441205,10/1/1992
YUMA,1992,10,LAMBDA-CYHALOTHRIN,0.6656,10/1/1992
YUMA,1992,10,MALATHION,22.16006,10/1/1992
YUMA,1992,10,METHAMIDOPHOS,55.549975,10/1/1992
YUMA,1992,10,METHOMYL,1643.768735,10/1/1992
YUMA,1992,10,METHYL PARATHION,2.154295,10/1/1992
YUMA,1992,10,MEVINPHOS,43.1379,10/1/1992
YUMA,1992,10,OXAMYL,2.773355,10/1/1992
YUMA,1992,10,PERMETHRIN,657.51451,10/1/1992
YUMA,1992,10,PYRETHRINS,1.698645,10/1/1992
YUMA,1992,10,THIODICARB,207.73363,10/1/1992
YUMA,1992,10,TRIBUFOS,7.52531,10/1/1992
YUMA,1992,10,ZETA-CYPERMETHRIN,3.88609,10/1/1992
YUMA,1992,11,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,11.41192,11/1/1992
YUMA,1992,11,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",11.41192,11/1/1992
YUMA,1992,11,ACEPHATE,54.961,11/1/1992
YUMA,1992,11,BIFENTHRIN,2.141165,11/1/1992
YUMA,1992,11,CARBARYL,33.3333125,11/1/1992
YUMA,1992,11,CHLORPYRIFOS,120.616375,11/1/1992
YUMA,1992,11,CYPERMETHRIN,88.506805,11/1/1992
YUMA,1992,11,DIAZINON,22.8874225,11/1/1992
YUMA,1992,11,DIMETHOATE,139.44294,11/1/1992
YUMA,1992,11,ESFENVALERATE,49.60163,11/1/1992
YUMA,1992,11,MALATHION,11.719565,11/1/1992
YUMA,1992,11,METHAMIDOPHOS,11.556675,11/1/1992
YUMA,1992,11,METHOMYL,440.565,11/1/1992
YUMA,1992,11,METHYL PARATHION,5.19311,11/1/1992
YUMA,1992,11,MEVINPHOS,231.208445,11/1/1992
YUMA,1992,11,OXAMYL,2.377115,11/1/1992
YUMA,1992,11,PERMETHRIN,257.022915,11/1/1992
YUMA,1992,11,PYRETHRINS,3.681925,11/1/1992
YUMA,1992,11,THIODICARB,57.99989,11/1/1992
YUMA,1992,12,ACEPHATE,10.2231875,12/1/1992
YUMA,1992,12,CHLORPYRIFOS,10.2354375,12/1/1992
YUMA,1992,12,CYPERMETHRIN,13.922835,12/1/1992
YUMA,1992,12,DIAZINON,2.35235,12/1/1992
YUMA,1992,12,DIMETHOATE,20.426575,12/1/1992
YUMA,1992,12,ESFENVALERATE,3.785795,12/1/1992
YUMA,1992,12,MALATHION,4.16,12/1/1992
YUMA,1992,12,METHAMIDOPHOS,7.15546,12/1/1992
YUMA,1992,12,METHOMYL,54.7354375,12/1/1992
YUMA,1992,12,MEVINPHOS,30.478175,12/1/1992
YUMA,1992,12,OXYDEMETON-METHYL,9.270885,12/1/1992
YUMA,1992,12,PERMETHRIN,35.017675,12/1/1992
YUMA,1993,1,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,8.13878,1/1/1993
YUMA,1993,1,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",8.13878,1/1/1993
YUMA,1993,1,ACEPHATE,123.82275,1/1/1993
YUMA,1993,1,BENSULIDE,0.39,1/1/1993
YUMA,1993,1,CHLORPYRIFOS,3.333375,1/1/1993
YUMA,1993,1,CYPERMETHRIN,19.2360175,1/1/1993
YUMA,1993,1,DIAZINON,8.3797825,1/1/1993
YUMA,1993,1,DIMETHOATE,117.250315,1/1/1993
YUMA,1993,1,DISULFOTON,0.594295,1/1/1993
YUMA,1993,1,ESFENVALERATE,8.235045,1/1/1993
YUMA,1993,1,MALATHION,31.81438,1/1/1993
YUMA,1993,1,METHAMIDOPHOS,5.84844,1/1/1993
YUMA,1993,1,METHOMYL,41.64375,1/1/1993
YUMA,1993,1,MEVINPHOS,222.45093,1/1/1993
YUMA,1993,1,OXYDEMETON-METHYL,5.2,1/1/1993
YUMA,1993,1,PERMETHRIN,63.5529275,1/1/1993
YUMA,1993,1,PYRETHRINS,3.06774,1/1/1993
YUMA,1993,1,ZETA-CYPERMETHRIN,0.26,1/1/1993
YUMA,1993,2,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,36.25544,2/1/1993
YUMA,1993,2,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",36.25544,2/1/1993
YUMA,1993,2,ACEPHATE,33.6830625,2/1/1993
YUMA,1993,2,BENSULIDE,0.39,2/1/1993
YUMA,1993,2,CARBARYL,46.8,2/1/1993
YUMA,1993,2,CARBOFURAN,3.13365,2/1/1993
YUMA,1993,2,CYPERMETHRIN,15.748315,2/1/1993
YUMA,1993,2,DIAZINON,51.0312275,2/1/1993
YUMA,1993,2,DIMETHOATE,131.16948,2/1/1993
YUMA,1993,2,DISULFOTON,0.832,2/1/1993
YUMA,1993,2,ESFENVALERATE,4.700605,2/1/1993
YUMA,1993,2,MALATHION,154.670425,2/1/1993
YUMA,1993,2,METHAMIDOPHOS,0.13,2/1/1993
YUMA,1993,2,METHOMYL,46.032625,2/1/1993
YUMA,1993,2,MEVINPHOS,551.779085,2/1/1993
YUMA,1993,2,OXYDEMETON-METHYL,11.059425,2/1/1993
YUMA,1993,2,PERMETHRIN,172.462575,2/1/1993
YUMA,1993,2,PYRETHRINS,16.95824,2/1/1993
YUMA,1993,3,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,27.116115,3/1/1993
YUMA,1993,3,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",27.116115,3/1/1993
YUMA,1993,3,ACEPHATE,1.988125,3/1/1993
YUMA,1993,3,ALDICARB,264,3/1/1993
YUMA,1993,3,AZINPHOS-METHYL,2.6,3/1/1993
YUMA,1993,3,BIFENTHRIN,0.261495,3/1/1993
YUMA,1993,3,CARBOFURAN,4.762615,3/1/1993
YUMA,1993,3,CHLORPYRIFOS,172.480195,3/1/1993
YUMA,1993,3,CYPERMETHRIN,9.8690925,3/1/1993
YUMA,1993,3,DIAZINON,30.296565,3/1/1993
YUMA,1993,3,DIMETHOATE,115.6961,3/1/1993
YUMA,1993,3,DISULFOTON,111.839865,3/1/1993
YUMA,1993,3,ESFENVALERATE,14.15973,3/1/1993
YUMA,1993,3,MALATHION,255.438235,3/1/1993
YUMA,1993,3,METHAMIDOPHOS,24.22303,3/1/1993
YUMA,1993,3,METHIDATHION,4.368,3/1/1993
YUMA,1993,3,METHOMYL,14.913125,3/1/1993
YUMA,1993,3,MEVINPHOS,515.83012,3/1/1993
YUMA,1993,3,OXYDEMETON-METHYL,25.77575,3/1/1993
YUMA,1993,3,PERMETHRIN,213.021965,3/1/1993
YUMA,1993,3,PHORATE,32.630625,3/1/1993
YUMA,1993,3,PYRETHRINS,19.105125,3/1/1993
YUMA,1993,4,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,3.2539,4/1/1993
YUMA,1993,4,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",3.2539,4/1/1993
YUMA,1993,4,ACEPHATE,2.0565,4/1/1993
YUMA,1993,4,ALDICARB,66,4/1/1993
YUMA,1993,4,AZINPHOS-METHYL,110.431355,4/1/1993
YUMA,1993,4,BIFENTHRIN,0.95888,4/1/1993
YUMA,1993,4,CARBOFURAN,4.922905,4/1/1993
YUMA,1993,4,CHLORPYRIFOS,221.206375,4/1/1993
YUMA,1993,4,CYPERMETHRIN,0.325,4/1/1993
YUMA,1993,4,DIAZINON,7.112625,4/1/1993
YUMA,1993,4,DIMETHOATE,610.537005,4/1/1993
YUMA,1993,4,ESFENVALERATE,18.91565,4/1/1993
YUMA,1993,4,FENAMIPHOS,71,4/1/1993
YUMA,1993,4,FLUVALINATE,1.21329,4/1/1993
YUMA,1993,4,MALATHION,70.6277,4/1/1993
YUMA,1993,4,METHAMIDOPHOS,17.966065,4/1/1993
YUMA,1993,4,METHOMYL,53.4170625,4/1/1993
YUMA,1993,4,MEVINPHOS,87.875515,4/1/1993
YUMA,1993,4,OXYDEMETON-METHYL,3.514615,4/1/1993
YUMA,1993,4,PERMETHRIN,25.4303675,4/1/1993
YUMA,1993,5,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,0.26,5/1/1993
YUMA,1993,5,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",0.26,5/1/1993
YUMA,1993,5,ACEPHATE,17.0178125,5/1/1993
YUMA,1993,5,ALDICARB,212.117625,5/1/1993
YUMA,1993,5,AZINPHOS-METHYL,199.349605,5/1/1993
YUMA,1993,5,BIFENTHRIN,2.352675,5/1/1993
YUMA,1993,5,CARBOFURAN,57.025215,5/1/1993
YUMA,1993,5,CHLORPYRIFOS,213.65513,5/1/1993
YUMA,1993,5,CYFLUTHRIN,0.41379,5/1/1993
YUMA,1993,5,CYPERMETHRIN,0.862225,5/1/1993
YUMA,1993,5,DIAZINON,29.460925,5/1/1993
YUMA,1993,5,DIMETHOATE,690.742585,5/1/1993
YUMA,1993,5,DISULFOTON,9.163115,5/1/1993
YUMA,1993,5,ESFENVALERATE,34.179145,5/1/1993
YUMA,1993,5,FENAMIPHOS,55,5/1/1993
YUMA,1993,5,FENPROPATHRIN,7.39427,5/1/1993
YUMA,1993,5,LAMBDA-CYHALOTHRIN,0.59423,5/1/1993
YUMA,1993,5,MALATHION,44.175625,5/1/1993
YUMA,1993,5,METHAMIDOPHOS,0.26,5/1/1993
YUMA,1993,5,METHOMYL,89.7410425,5/1/1993
YUMA,1993,5,MEVINPHOS,50.629865,5/1/1993
YUMA,1993,5,OXYDEMETON-METHYL,1.599975,5/1/1993
YUMA,1993,5,PERMETHRIN,33.9838125,5/1/1993
YUMA,1993,5,PHOSMET,1.4919375,5/1/1993
YUMA,1993,5,THIODICARB,2.125045,5/1/1993
YUMA,1993,6,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,0.13,6/1/1993
YUMA,1993,6,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",0.13,6/1/1993
YUMA,1993,6,ACEPHATE,86.2033125,6/1/1993
YUMA,1993,6,ALDICARB,93,6/1/1993
YUMA,1993,6,AZINPHOS-METHYL,92.27491,6/1/1993
YUMA,1993,6,BIFENTHRIN,1.554605,6/1/1993
YUMA,1993,6,CARBOFURAN,14.000675,6/1/1993
YUMA,1993,6,CHLORPYRIFOS,136.90248,6/1/1993
YUMA,1993,6,CYFLUTHRIN,9.10637,6/1/1993
YUMA,1993,6,CYPERMETHRIN,1.594125,6/1/1993
YUMA,1993,6,DIAZINON,10.98409,6/1/1993
YUMA,1993,6,DIMETHOATE,31.583305,6/1/1993
YUMA,1993,6,DISULFOTON,14.1849775,6/1/1993
YUMA,1993,6,ESFENVALERATE,4.23111,6/1/1993
YUMA,1993,6,FENAMIPHOS,65,6/1/1993
YUMA,1993,6,FENPROPATHRIN,44.146895,6/1/1993
YUMA,1993,6,LAMBDA-CYHALOTHRIN,7.221045,6/1/1993
YUMA,1993,6,MALATHION,22.765795,6/1/1993
YUMA,1993,6,METHAMIDOPHOS,19.431425,6/1/1993
YUMA,1993,6,METHIDATHION,30.37814,6/1/1993
YUMA,1993,6,METHOMYL,14.7349375,6/1/1993
YUMA,1993,6,MEVINPHOS,4.939025,6/1/1993
YUMA,1993,6,PERMETHRIN,13.067275,6/1/1993
YUMA,1993,6,PROFENOFOS,9.508395,6/1/1993
YUMA,1993,6,ZETA-CYPERMETHRIN,4.770285,6/1/1993
YUMA,1993,7,ACEPHATE,197.805625,7/1/1993
YUMA,1993,7,AZINPHOS-METHYL,32.2277925,7/1/1993
YUMA,1993,7,BIFENTHRIN,8.053435,7/1/1993
YUMA,1993,7,CHLORPYRIFOS,104.05681,7/1/1993
YUMA,1993,7,CYFLUTHRIN,4.36345,7/1/1993
YUMA,1993,7,CYPERMETHRIN,0.9087,7/1/1993
YUMA,1993,7,DIMETHOATE,8.80477,7/1/1993
YUMA,1993,7,ESFENVALERATE,8.413275,7/1/1993
YUMA,1993,7,FENPROPATHRIN,170.35967,7/1/1993
YUMA,1993,7,LAMBDA-CYHALOTHRIN,13.679835,7/1/1993
YUMA,1993,7,MALATHION,2.374645,7/1/1993
YUMA,1993,7,METHAMIDOPHOS,55.388515,7/1/1993
YUMA,1993,7,METHIDATHION,7.419945,7/1/1993
YUMA,1993,7,OXAMYL,2.21273,7/1/1993
YUMA,1993,7,PERMETHRIN,4.4935125,7/1/1993
YUMA,1993,7,"PHOSPHORODITHIOIC ACID, O-ETHYL O-(4-(METHYLTHIO)PHENYL) S-PROPYL ESTER",12.862785,7/1/1993
YUMA,1993,7,PROFENOFOS,72.25231,7/1/1993
YUMA,1993,7,TRALOMETHRIN,3.327805,7/1/1993
YUMA,1993,7,TRIBUFOS,2.978885,7/1/1993
YUMA,1993,7,ZETA-CYPERMETHRIN,60.328385,7/1/1993
YUMA,1993,8,ACEPHATE,101.7658125,8/1/1993
YUMA,1993,8,AZINPHOS-METHYL,3.15588,8/1/1993
YUMA,1993,8,BIFENTHRIN,7.25933,8/1/1993
YUMA,1993,8,CARBARYL,25,8/1/1993
YUMA,1993,8,CHLORPYRIFOS,171.1314625,8/1/1993
YUMA,1993,8,CYFLUTHRIN,0.42432,8/1/1993
YUMA,1993,8,CYPERMETHRIN,5.180565,8/1/1993
YUMA,1993,8,DIAZINON,20.5598,8/1/1993
YUMA,1993,8,DIMETHOATE,0.946075,8/1/1993
YUMA,1993,8,ESFENVALERATE,9.74324,8/1/1993
YUMA,1993,8,ETHEPHON,8.391175,8/1/1993
YUMA,1993,8,FENPROPATHRIN,63.586965,8/1/1993
YUMA,1993,8,LAMBDA-CYHALOTHRIN,6.9784,8/1/1993
YUMA,1993,8,MALATHION,4.4928,8/1/1993
YUMA,1993,8,METHAMIDOPHOS,15.40344,8/1/1993
YUMA,1993,8,METHIDATHION,8.9024,8/1/1993
YUMA,1993,8,METHOMYL,7.18825,8/1/1993
YUMA,1993,8,PERMETHRIN,5.3404275,8/1/1993
YUMA,1993,8,"PHOSPHORODITHIOIC ACID, O-ETHYL O-(4-(METHYLTHIO)PHENYL) S-PROPYL ESTER",8.29205,8/1/1993
YUMA,1993,8,PROFENOFOS,17.026425,8/1/1993
YUMA,1993,8,TRALOMETHRIN,3.39053,8/1/1993
YUMA,1993,8,TRIBUFOS,164.742955,8/1/1993
YUMA,1993,8,ZETA-CYPERMETHRIN,15.90459,8/1/1993
YUMA,1993,9,ACEPHATE,67.7546875,9/1/1993
YUMA,1993,9,BENSULIDE,177.457345,9/1/1993
YUMA,1993,9,BIFENTHRIN,13.548925,9/1/1993
YUMA,1993,9,CARBARYL,70.0798125,9/1/1993
YUMA,1993,9,CARBOFURAN,3.876795,9/1/1993
YUMA,1993,9,CHLORPYRIFOS,422.71716,9/1/1993
YUMA,1993,9,CYPERMETHRIN,14.730145,9/1/1993
YUMA,1993,9,DIAZINON,281.5489825,9/1/1993
YUMA,1993,9,DIMETHOATE,20.812155,9/1/1993
YUMA,1993,9,DISULFOTON,376.1364375,9/1/1993
YUMA,1993,9,ESFENVALERATE,101.70017,9/1/1993
YUMA,1993,9,ETHEPHON,6.56942,9/1/1993
YUMA,1993,9,FENPROPATHRIN,1.78165,9/1/1993
YUMA,1993,9,LAMBDA-CYHALOTHRIN,1.10435,9/1/1993
YUMA,1993,9,MALATHION,11.25839,9/1/1993
YUMA,1993,9,METHAMIDOPHOS,4.80753,9/1/1993
YUMA,1993,9,METHOMYL,391.4855625,9/1/1993
YUMA,1993,9,METHYL PARATHION,4.18743,9/1/1993
YUMA,1993,9,PARATHION,1.09473,9/1/1993
YUMA,1993,9,PERMETHRIN,225.893765,9/1/1993
YUMA,1993,9,PYRETHRINS,4.972175,9/1/1993
YUMA,1993,9,THIODICARB,18.826925,9/1/1993
YUMA,1993,9,TRIBUFOS,205.983115,9/1/1993
YUMA,1993,9,ZETA-CYPERMETHRIN,6.18241,9/1/1993
YUMA,1993,10,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,4.303325,10/1/1993
YUMA,1993,10,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",4.303325,10/1/1993
YUMA,1993,10,ACEPHATE,118.0395,10/1/1993
YUMA,1993,10,BENSULIDE,41.6897,10/1/1993
YUMA,1993,10,BIFENTHRIN,11.545885,10/1/1993
YUMA,1993,10,CHLORPYRIFOS,493.9307175,10/1/1993
YUMA,1993,10,CYPERMETHRIN,172.12602,10/1/1993
YUMA,1993,10,DIAZINON,215.2892675,10/1/1993
YUMA,1993,10,DIMETHOATE,162.108895,10/1/1993
YUMA,1993,10,DISULFOTON,383.10075,10/1/1993
YUMA,1993,10,ESFENVALERATE,186.77438,10/1/1993
YUMA,1993,10,ETHEPHON,1.774695,10/1/1993
YUMA,1993,10,MALATHION,51.341615,10/1/1993
YUMA,1993,10,METHAMIDOPHOS,2.37094,10/1/1993
YUMA,1993,10,METHOMYL,1692.505813,10/1/1993
YUMA,1993,10,MEVINPHOS,60.910785,10/1/1993
YUMA,1993,10,PERMETHRIN,587.344515,10/1/1993
YUMA,1993,10,PYRETHRINS,4.655755,10/1/1993
YUMA,1993,10,THIODICARB,158.8037925,10/1/1993
YUMA,1993,10,TRIBUFOS,33.85811,10/1/1993
YUMA,1993,10,ZETA-CYPERMETHRIN,90.32192,10/1/1993
YUMA,1993,11,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,7.21123,11/1/1993
YUMA,1993,11,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",7.21123,11/1/1993
YUMA,1993,11,ACEPHATE,36.6969375,11/1/1993
YUMA,1993,11,BENSULIDE,43.99876,11/1/1993
YUMA,1993,11,BIFENTHRIN,0.367055,11/1/1993
YUMA,1993,11,CHLORPYRIFOS,91.4668125,11/1/1993
YUMA,1993,11,CYPERMETHRIN,67.268995,11/1/1993
YUMA,1993,11,DIAZINON,16.76896,11/1/1993
YUMA,1993,11,DIMETHOATE,95.3056,11/1/1993
YUMA,1993,11,DISULFOTON,81.352625,11/1/1993
YUMA,1993,11,ESFENVALERATE,47.103095,11/1/1993
YUMA,1993,11,MALATHION,9.34765,11/1/1993
YUMA,1993,11,METHAMIDOPHOS,4.00166,11/1/1993
YUMA,1993,11,METHOMYL,497.160625,11/1/1993
YUMA,1993,11,MEVINPHOS,204.55916,11/1/1993
YUMA,1993,11,PERMETHRIN,230.504545,11/1/1993
YUMA,1993,11,PYRETHRINS,35.476285,11/1/1993
YUMA,1993,11,THIODICARB,82.79276,11/1/1993
YUMA,1993,11,ZETA-CYPERMETHRIN,30.63112,11/1/1993
YUMA,1993,12,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,3.79704,12/1/1993
YUMA,1993,12,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",3.79704,12/1/1993
YUMA,1993,12,ACEPHATE,30.5050625,12/1/1993
YUMA,1993,12,BENSULIDE,6.63,12/1/1993
YUMA,1993,12,CHLORPYRIFOS,30.053,12/1/1993
YUMA,1993,12,CYPERMETHRIN,25.4549275,12/1/1993
YUMA,1993,12,DIAZINON,8.4670975,12/1/1993
YUMA,1993,12,DIMETHOATE,49.016565,12/1/1993
YUMA,1993,12,DISULFOTON,29.397375,12/1/1993
YUMA,1993,12,ESFENVALERATE,19.885255,12/1/1993
YUMA,1993,12,MALATHION,46.31887,12/1/1993
YUMA,1993,12,METHAMIDOPHOS,2.54436,12/1/1993
YUMA,1993,12,METHOMYL,172.4040625,12/1/1993
YUMA,1993,12,MEVINPHOS,85.608705,12/1/1993
YUMA,1993,12,OXAMYL,1.485705,12/1/1993
YUMA,1993,12,PERMETHRIN,75.496465,12/1/1993
YUMA,1993,12,PYRETHRINS,36.63478,12/1/1993
YUMA,1993,12,THIODICARB,36.354875,12/1/1993
YUMA,1993,12,ZETA-CYPERMETHRIN,7.490535,12/1/1993
YUMA,1994,1,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,42.819725,1/1/1994
YUMA,1994,1,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",42.819725,1/1/1994
YUMA,1994,1,ACEPHATE,133.7999375,1/1/1994
YUMA,1994,1,CHLORPYRIFOS,1.6350625,1/1/1994
YUMA,1994,1,CYPERMETHRIN,31.95555,1/1/1994
YUMA,1994,1,DIAZINON,49.7176525,1/1/1994
YUMA,1994,1,DIMETHOATE,117.149955,1/1/1994
YUMA,1994,1,DISULFOTON,6.41774,1/1/1994
YUMA,1994,1,ESFENVALERATE,20.98486,1/1/1994
YUMA,1994,1,MALATHION,21.266765,1/1/1994
YUMA,1994,1,METHAMIDOPHOS,27.64853,1/1/1994
YUMA,1994,1,METHOMYL,109.913375,1/1/1994
YUMA,1994,1,MEVINPHOS,331.066905,1/1/1994
YUMA,1994,1,OXYDEMETON-METHYL,16.14795,1/1/1994
YUMA,1994,1,PERMETHRIN,99.822,1/1/1994
YUMA,1994,1,PYRETHRINS,5.20377,1/1/1994
YUMA,1994,1,THIODICARB,19.42161,1/1/1994
YUMA,1994,1,ZETA-CYPERMETHRIN,8.130395,1/1/1994
YUMA,1994,2,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,86.73795,2/1/1994
YUMA,1994,2,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",86.73795,2/1/1994
YUMA,1994,2,ACEPHATE,110.479375,2/1/1994
YUMA,1994,2,CARBARYL,4.09357,2/1/1994
YUMA,1994,2,CARBOFURAN,9.6798,2/1/1994
YUMA,1994,2,CHLORPYRIFOS,19.9526525,2/1/1994
YUMA,1994,2,CYPERMETHRIN,43.06959,2/1/1994
YUMA,1994,2,DIAZINON,58.695765,2/1/1994
YUMA,1994,2,DIMETHOATE,238.67324,2/1/1994
YUMA,1994,2,DISULFOTON,2.42034,2/1/1994
YUMA,1994,2,ESFENVALERATE,24.92295,2/1/1994
YUMA,1994,2,MALATHION,203.562515,2/1/1994
YUMA,1994,2,METHAMIDOPHOS,16.915535,2/1/1994
YUMA,1994,2,METHOMYL,101.5140625,2/1/1994
YUMA,1994,2,MEVINPHOS,744.01275,2/1/1994
YUMA,1994,2,OXAMYL,4.16,2/1/1994
YUMA,1994,2,OXYDEMETON-METHYL,13.24011,2/1/1994
YUMA,1994,2,PERMETHRIN,257.663545,2/1/1994
YUMA,1994,2,PHOSMET,2.9124375,2/1/1994
YUMA,1994,2,PYRETHRINS,28.093715,2/1/1994
YUMA,1994,2,ZETA-CYPERMETHRIN,10.823085,2/1/1994
YUMA,1994,3,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,50.355305,3/1/1994
YUMA,1994,3,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",50.355305,3/1/1994
YUMA,1994,3,ACEPHATE,9.491125,3/1/1994
YUMA,1994,3,ALDICARB,209.55,3/1/1994
YUMA,1994,3,AZINPHOS-METHYL,24.78825,3/1/1994
YUMA,1994,3,BIFENTHRIN,0.611325,3/1/1994
YUMA,1994,3,CARBARYL,9.203545,3/1/1994
YUMA,1994,3,CARBOFURAN,17.34785,3/1/1994
YUMA,1994,3,CHLORPYRIFOS,161.22062,3/1/1994
YUMA,1994,3,CYPERMETHRIN,16.878325,3/1/1994
YUMA,1994,3,DIAZINON,30.059965,3/1/1994
YUMA,1994,3,DIMETHOATE,217.07309,3/1/1994
YUMA,1994,3,DISULFOTON,54.51564,3/1/1994
YUMA,1994,3,ESFENVALERATE,21.90916,3/1/1994
YUMA,1994,3,FLUVALINATE,0.416,3/1/1994
YUMA,1994,3,MALATHION,441.48793,3/1/1994
YUMA,1994,3,METHAMIDOPHOS,15.158715,3/1/1994
YUMA,1994,3,METHOMYL,37.1859375,3/1/1994
YUMA,1994,3,MEVINPHOS,514.713745,3/1/1994
YUMA,1994,3,OXAMYL,3.565705,3/1/1994
YUMA,1994,3,OXYDEMETON-METHYL,20.218835,3/1/1994
YUMA,1994,3,PERMETHRIN,203.04634,3/1/1994
YUMA,1994,3,PHOSMET,16.0065,3/1/1994
YUMA,1994,3,PYRETHRINS,9.0155,3/1/1994
YUMA,1994,3,ZETA-CYPERMETHRIN,3.170115,3/1/1994
YUMA,1994,4,(Z)-2-CARBOMETHOXY-1-METHYLVINYL DIMETHYL PHOSPHATE,0.26,4/1/1994
YUMA,1994,4,"2-BUTENOIC ACID, 3-((DIMETHOXYPHOSPHINYL)OXY)-, METHYL ESTER, (E)-",0.26,4/1/1994
YUMA,1994,4,ACEPHATE,0.5714375,4/1/1994
YUMA,1994,4,ALDICARB,429,4/1/1994
YUMA,1994,4,AZINPHOS-METHYL,59.257705,4/1/1994
YUMA,1994,4,BIFENTHRIN,1.503645,4/1/1994
YUMA,1994,4,CARBOFURAN,4.4109,4/1/1994
YUMA,1994,4,CHLORPYRIFOS,163.3371,4/1/1994
YUMA,1994,4,CYPERMETHRIN,0.73554,4/1/1994
YUMA,1994,4,DIAZINON,16.49362,4/1/1994
YUMA,1994,4,DIMETHOATE,1084.6849,4/1/1994
YUMA,1994,4,DISULFOTON,5.96726,4/1/1994
YUMA,1994,4,ESFENVALERATE,5.349045,4/1/1994
YUMA,1994,4,FENAMIPHOS,33,4/1/1994
